r,c,f,cover@DAPI,MaxIntensity@CY3,MinIntensity@CY3,MedianIntensity@CY3,sat_cell_ratio@CY3,MaxIntensity@CY5,MinIntensity@CY5,MedianIntensity@CY5,sat_cell_ratio@CY5,MaxIntensity@FRET,MinIntensity@FRET,MedianIntensity@FRET,sat_cell_ratio@FRET,error,msg,sat_cnt,dyn_cnt
6.0,12.0,4.0,0.1391752400548697,42757.0,78.0,201.0,0.0,37434.0,65.0,190.0,0.0,9329.0,45.0,170.0,0.0,20,,0.0,0.0
6.0,12.0,5.0,0.13597307956104251,47297.0,70.0,199.0,0.0,29193.0,57.0,190.0,0.0,8438.0,52.0,172.0,0.0,20,,0.0,0.0
6.0,13.0,1.0,0.20237740054869685,47849.0,56.0,199.0,0.0,36541.0,59.0,189.0,0.0,10479.0,45.0,171.0,0.0,20,,0.0,0.0
6.0,13.0,2.0,0.1765783607681756,49626.0,55.0,203.0,0.0,37304.0,64.0,192.0,0.0,10093.0,39.0,172.0,0.0,20,,0.0,0.0
6.0,13.0,3.0,0.17278120713305897,50700.0,61.0,202.0,0.0,36108.0,51.0,191.0,0.0,10339.0,34.0,171.0,0.0,20,,0.0,0.0
6.0,13.0,4.0,0.20858710562414265,42692.0,67.0,203.0,0.0,38086.0,59.0,192.0,0.0,9749.0,43.0,171.0,0.0,20,,0.0,0.0
6.0,13.0,5.0,0.19891718106995884,37494.0,70.0,201.0,0.0,35023.0,58.0,190.0,0.0,8693.0,47.0,171.0,0.0,20,,0.0,0.0
6.0,14.0,1.0,0.19184927983539093,32065.0,62.0,199.0,0.0,24388.0,63.0,188.0,0.0,7118.0,58.0,171.0,0.0,20,,0.0,0.0
6.0,14.0,2.0,0.17277091906721537,50809.0,61.0,206.0,0.0,36050.0,65.0,194.0,0.0,10647.0,47.0,174.0,0.0,20,,0.0,0.0
6.0,14.0,3.0,0.12590534979423867,34763.0,64.0,200.0,0.0,25865.0,59.0,189.0,0.0,6444.0,50.0,171.0,0.0,20,,0.0,0.0
6.0,14.0,4.0,0.20496141975308643,53374.0,66.0,204.0,0.0,42947.0,60.0,191.0,0.0,11134.0,27.0,172.0,0.0,20,,0.0,0.0
6.0,14.0,5.0,0.20403034979423867,46749.0,57.0,202.0,0.0,38465.0,58.0,190.0,0.0,10304.0,50.0,171.0,0.0,20,,0.0,0.0
6.0,15.0,1.0,0.07562671467764061,46140.0,63.0,198.0,0.0,35167.0,62.0,187.0,0.0,10673.0,59.0,169.0,0.0,20,,0.0,0.0
6.0,15.0,2.0,0.15344650205761318,40781.0,63.0,206.0,0.0,25858.0,61.0,194.0,0.0,7824.0,56.0,173.0,0.0,20,,0.0,0.0
6.0,15.0,3.0,0.13318329903978052,31887.0,69.0,206.0,0.0,27152.0,57.0,195.0,0.0,7453.0,33.0,174.0,0.0,20,,0.0,0.0
6.0,15.0,4.0,0.15757287379972565,40957.0,65.0,201.0,0.0,34784.0,46.0,190.0,0.0,8700.0,44.0,171.0,0.0,20,,0.0,0.0
6.0,15.0,5.0,0.11297067901234568,38560.0,64.0,200.0,0.0,41528.0,48.0,191.0,0.0,10669.0,42.0,171.0,0.0,20,,0.0,0.0
6.0,16.0,1.0,0.22260802469135801,35104.0,66.0,201.0,0.0,28626.0,29.0,191.0,0.0,7344.0,33.0,172.0,0.0,20,,0.0,0.0
6.0,16.0,2.0,0.16507201646090536,65535.0,74.0,206.0,0.00022825750045752508,35832.0,64.0,194.0,0.0,9695.0,48.0,172.0,0.0,20,,0.0,0.0
6.0,16.0,3.0,0.18173782578875172,34897.0,59.0,203.0,0.0,43571.0,53.0,192.0,0.0,8089.0,41.0,173.0,0.0,20,,0.0,0.0
6.0,16.0,4.0,0.24057013031550067,56674.0,60.0,202.0,0.0,47370.0,62.0,191.0,0.0,12250.0,37.0,171.0,0.0,20,,0.0,0.0
6.0,16.0,5.0,0.15986111111111112,49783.0,73.0,202.0,0.0,31517.0,56.0,191.0,0.0,9569.0,39.0,172.0,0.0,20,,0.0,0.0
6.0,17.0,1.0,0.1953343621399177,50022.0,65.0,203.0,0.0,43246.0,55.0,191.0,0.0,9908.0,35.0,171.0,0.0,20,,0.0,0.0
6.0,17.0,2.0,0.1845130315500686,65535.0,70.0,204.0,0.00022131164066135288,59158.0,64.0,193.0,0.0,15885.0,31.0,172.0,0.0,20,,0.0,0.0
6.0,17.0,3.0,0.1483084705075446,41106.0,59.0,202.0,0.0,32630.0,62.0,192.0,0.0,8539.0,7.0,172.0,0.0,20,,0.0,0.0
6.0,17.0,4.0,0.1912988683127572,65535.0,70.0,206.0,0.00022798575419352113,40761.0,48.0,194.0,0.0,12885.0,47.0,172.0,0.0,20,,0.0,0.0
6.0,17.0,5.0,0.18458933470507544,31803.0,50.0,202.0,0.0,35475.0,62.0,190.0,0.0,8555.0,41.0,171.0,0.0,20,,0.0,0.0
6.0,18.0,1.0,0.10354423868312757,31136.0,75.0,194.0,0.0,25946.0,63.0,183.0,0.0,5560.0,29.0,165.0,0.0,20,,0.0,0.0
6.0,18.0,2.0,0.10345078875171468,40240.0,65.0,202.0,0.0,38346.0,61.0,189.0,0.0,7884.0,26.0,169.0,0.0,20,,0.0,0.0
6.0,18.0,3.0,0.08991855281207133,32087.0,69.0,197.0,0.0,34842.0,52.0,185.0,0.0,7327.0,50.0,168.0,0.0,20,,0.0,0.0
6.0,18.0,4.0,0.21064814814814814,33540.0,58.0,204.0,0.0,27391.0,58.0,192.0,0.0,7073.0,51.0,171.0,0.0,20,,0.0,0.0
6.0,18.0,5.0,0.1364926268861454,34610.0,73.0,197.0,0.0,28458.0,60.0,185.0,0.0,6971.0,45.0,165.0,0.0,20,,0.0,0.0
6.0,19.0,1.0,0.12576045953360768,40183.0,59.0,196.0,0.0,34708.0,58.0,184.0,0.0,8503.0,47.0,168.0,0.0,20,,0.0,0.0
6.0,19.0,2.0,0.16561385459533606,36676.0,58.0,199.0,0.0,31231.0,51.0,189.0,0.0,7667.0,45.0,170.0,0.0,20,,0.0,0.0
6.0,19.0,3.0,0.09725137174211249,42428.0,64.0,202.0,0.0,38123.0,63.0,188.0,0.0,9170.0,20.0,170.0,0.0,20,,0.0,0.0
6.0,19.0,4.0,0.22468792866941015,59973.0,75.0,205.0,0.0,30386.0,64.0,193.0,0.0,9164.0,52.0,173.0,0.0,20,,0.0,0.0
6.0,19.0,5.0,0.15360082304526748,53897.0,60.0,201.0,0.0,51082.0,54.0,190.0,0.0,12849.0,47.0,171.0,0.0,20,,0.0,0.0
6.0,20.0,1.0,0.08350137174211249,27448.0,59.0,194.0,0.0,17079.0,40.0,185.0,0.0,5190.0,35.0,166.0,0.0,20,,0.0,0.0
6.0,20.0,2.0,0.1372093621399177,59030.0,69.0,199.0,0.0,41719.0,53.0,190.0,0.0,12030.0,48.0,169.0,0.0,20,,0.0,0.0
6.0,20.0,3.0,0.1182210219478738,40470.0,69.0,198.0,0.0,37742.0,42.0,189.0,0.0,9085.0,41.0,170.0,0.0,20,,0.0,0.0
6.0,20.0,4.0,0.14992198216735253,35444.0,63.0,198.0,0.0,24947.0,59.0,189.0,0.0,6551.0,15.0,170.0,0.0,20,,0.0,0.0
6.0,20.0,5.0,0.1504766803840878,33665.0,54.0,198.0,0.0,30055.0,57.0,189.0,0.0,7751.0,48.0,171.0,0.0,20,,0.0,0.0
6.0,21.0,1.0,0.1764909122085048,37466.0,59.0,199.0,0.0,31249.0,56.0,189.0,0.0,9137.0,35.0,171.0,0.0,20,,0.0,0.0
6.0,21.0,2.0,0.15579389574759944,46173.0,62.0,199.0,0.0,37138.0,58.0,188.0,0.0,10175.0,46.0,169.0,0.0,20,,0.0,0.0
6.0,21.0,3.0,0.16570901920438957,41655.0,62.0,202.0,0.0,28325.0,52.0,192.0,0.0,8494.0,21.0,173.0,0.0,20,,0.0,0.0
6.0,21.0,4.0,0.2104363854595336,49299.0,63.0,203.0,0.0,42593.0,64.0,193.0,0.0,10591.0,40.0,171.0,0.0,20,,0.0,0.0
6.0,21.0,5.0,0.20657150205761318,34012.0,63.0,199.0,0.0,29409.0,58.0,190.0,0.0,7563.0,47.0,171.0,0.0,20,,0.0,0.0
6.0,22.0,1.0,0.1413974622770919,37842.0,63.0,193.0,0.0,29053.0,38.0,183.0,0.0,7899.0,37.0,166.0,0.0,20,,0.0,0.0
6.0,22.0,2.0,0.15399519890260632,42753.0,75.0,199.0,0.0,37084.0,39.0,187.0,0.0,9269.0,51.0,169.0,0.0,20,,0.0,0.0
6.0,22.0,3.0,0.14909636488340192,29080.0,62.0,198.0,0.0,23704.0,53.0,187.0,0.0,6460.0,36.0,170.0,0.0,20,,0.0,0.0
6.0,22.0,4.0,0.2178429355281207,45564.0,61.0,201.0,0.0,38141.0,55.0,192.0,0.0,10473.0,39.0,172.0,0.0,20,,0.0,0.0
6.0,22.0,5.0,0.1952889231824417,41189.0,67.0,203.0,0.0,31586.0,34.0,192.0,0.0,8206.0,44.0,172.0,0.0,20,,0.0,0.0
6.0,23.0,1.0,0.09099537037037037,40260.0,72.0,193.0,0.0,32217.0,34.0,181.0,0.0,8452.0,42.0,164.0,0.0,20,,0.0,0.0
6.0,23.0,2.0,0.10709533607681755,65535.0,65.0,200.0,0.00037480233444748976,55132.0,38.0,188.0,0.0,16339.0,31.0,169.0,0.0,20,,0.0,0.0
6.0,23.0,3.0,0.1319650205761317,47617.0,64.0,201.0,0.0,30107.0,37.0,190.0,0.0,8571.0,45.0,173.0,0.0,20,,0.0,0.0
6.0,23.0,4.0,0.19763203017832648,37421.0,70.0,204.0,0.0,36769.0,45.0,192.0,0.0,8766.0,47.0,172.0,0.0,20,,0.0,0.0
6.0,23.0,5.0,0.13351337448559672,28892.0,71.0,195.0,0.0,25379.0,54.0,183.0,0.0,7482.0,50.0,166.0,0.0,20,,0.0,0.0
7.0,2.0,1.0,0.1918252743484225,3976.0,57.0,193.0,0.0,7128.0,45.0,172.0,0.0,7083.0,55.0,168.0,0.0,20,,0.0,0.0
7.0,2.0,2.0,0.22049554183813444,18392.0,37.0,189.0,0.0,760.0,47.0,172.0,0.0,1058.0,42.0,169.0,0.0,20,,0.0,0.0
7.0,2.0,3.0,0.2529055212620027,45806.0,56.0,188.0,0.0,7021.0,44.0,172.0,0.0,7113.0,40.0,169.0,0.0,20,,0.0,0.0
7.0,2.0,4.0,0.2139000342935528,3633.0,42.0,193.0,0.0,411.0,35.0,171.0,0.0,345.0,35.0,168.0,0.0,20,,0.0,0.0
7.0,2.0,5.0,0.17991769547325104,11819.0,54.0,185.0,0.0,368.0,43.0,171.0,0.0,704.0,43.0,167.0,0.0,20,,0.0,0.0
7.0,3.0,1.0,0.15063786008230454,65535.0,60.0,200.0,0.0007041203768536922,34905.0,40.0,189.0,0.0,11911.0,43.0,172.0,0.0,20,,0.0,0.0
7.0,3.0,2.0,0.16424554183813442,50832.0,62.0,203.0,0.0,52238.0,59.0,189.0,0.0,10782.0,47.0,171.0,0.0,20,,0.0,0.0
7.0,3.0,3.0,0.1755306927297668,48841.0,59.0,200.0,0.0,40316.0,41.0,189.0,0.0,11259.0,52.0,171.0,0.0,20,,0.0,0.0
7.0,3.0,4.0,0.20684670781893005,50464.0,74.0,205.0,0.0,36184.0,51.0,193.0,0.0,10412.0,48.0,173.0,0.0,20,,0.0,0.0
7.0,3.0,5.0,0.14161436899862825,40947.0,57.0,199.0,0.0,28246.0,51.0,187.0,0.0,8004.0,47.0,169.0,0.0,20,,0.0,0.0
7.0,4.0,1.0,0.17823473936899864,34386.0,56.0,203.0,0.0,30629.0,65.0,188.0,0.0,7598.0,50.0,171.0,0.0,20,,0.0,0.0
7.0,4.0,2.0,0.11330075445816186,39744.0,61.0,212.0,0.0,35536.0,67.0,191.0,0.0,7543.0,59.0,172.0,0.0,20,,0.0,0.0
7.0,4.0,3.0,0.16612568587105625,33718.0,74.0,207.0,0.0,28440.0,58.0,188.0,0.0,7176.0,46.0,170.0,0.0,20,,0.0,0.0
7.0,4.0,4.0,0.1516838134430727,57713.0,79.0,207.0,0.0,44797.0,58.0,192.0,0.0,12421.0,49.0,172.0,0.0,20,,0.0,0.0
7.0,4.0,5.0,0.15651063100137175,38331.0,69.0,203.0,0.0,36703.0,59.0,188.0,0.0,8130.0,36.0,170.0,0.0,20,,0.0,0.0
7.0,5.0,1.0,0.1469650205761317,65535.0,74.0,243.0,0.001988586142145198,65535.0,56.0,194.0,0.0026917747152304388,16495.0,57.0,174.0,0.0,20,,0.0,0.0
7.0,5.0,2.0,0.1304835390946502,54307.0,82.0,227.0,0.0,39259.0,44.0,190.0,0.0,10254.0,49.0,171.0,0.0,20,,0.0,0.0
7.0,5.0,3.0,0.22604766803840878,63932.0,96.0,279.0,0.0,50874.0,47.0,194.0,0.0,13937.0,18.0,175.0,0.0,20,,0.0,0.0
7.0,5.0,4.0,0.15649862825788752,51667.0,83.0,223.0,0.0,34972.0,49.0,193.0,0.0,10346.0,28.0,172.0,0.0,20,,0.0,0.0
7.0,5.0,5.0,0.14137174211248285,31090.0,107.0,341.0,0.0,30277.0,45.0,193.0,0.0,7628.0,54.0,177.0,0.0,20,,0.0,0.0
7.0,6.0,1.0,0.10667952674897119,42228.0,72.0,238.0,0.0,32885.0,55.0,189.0,0.0,8351.0,41.0,172.0,0.0,20,,0.0,0.0
7.0,6.0,2.0,0.1821133401920439,38637.0,94.0,227.0,0.0,34748.0,65.0,191.0,0.0,9564.0,48.0,170.0,0.0,20,,0.0,0.0
7.0,6.0,3.0,0.20944958847736625,34563.0,60.0,218.0,0.0,25789.0,60.0,195.0,0.0,7057.0,44.0,175.0,0.0,20,,0.0,0.0
7.0,6.0,4.0,0.1303326474622771,39956.0,89.0,312.0,0.0,31992.0,54.0,191.0,0.0,7491.0,32.0,176.0,0.0,20,,0.0,0.0
7.0,6.0,5.0,0.1414368998628258,35899.0,92.0,240.0,0.0,35503.0,45.0,193.0,0.0,9493.0,31.0,175.0,0.0,20,,0.0,0.0
7.0,7.0,1.0,0.13039866255144034,24289.0,69.0,202.0,0.0,21906.0,56.0,187.0,0.0,5710.0,39.0,170.0,0.0,20,,0.0,0.0
7.0,7.0,2.0,0.1451440329218107,65535.0,69.0,206.0,0.0017005788217418906,65535.0,48.0,191.0,0.000310848545950964,16273.0,54.0,171.0,0.0,20,,0.0,0.0
7.0,7.0,3.0,0.2125488683127572,43759.0,75.0,208.0,0.0,28686.0,60.0,193.0,0.0,7668.0,54.0,174.0,0.0,20,,0.0,0.0
7.0,7.0,4.0,0.17799554183813443,65535.0,70.0,208.0,0.0007459830715399644,47178.0,55.0,192.0,0.0,14972.0,54.0,171.0,0.0,20,,0.0,0.0
7.0,7.0,5.0,0.1627383401920439,42040.0,51.0,206.0,0.0,46360.0,74.0,192.0,0.0,9590.0,41.0,174.0,0.0,20,,0.0,0.0
7.0,8.0,1.0,0.1370190329218107,35550.0,50.0,198.0,0.0,28572.0,49.0,186.0,0.0,10241.0,40.0,169.0,0.0,20,,0.0,0.0
7.0,8.0,2.0,0.14912379972565157,41198.0,68.0,205.0,0.0,35981.0,57.0,191.0,0.0,8905.0,19.0,172.0,0.0,20,,0.0,0.0
7.0,8.0,3.0,0.26431069958847736,29935.0,81.0,205.0,0.0,27519.0,48.0,193.0,0.0,7041.0,46.0,171.0,0.0,20,,0.0,0.0
7.0,8.0,4.0,0.1679818244170096,47911.0,69.0,205.0,0.0,42507.0,48.0,192.0,0.0,11275.0,42.0,171.0,0.0,20,,0.0,0.0
7.0,8.0,5.0,0.177028463648834,53141.0,76.0,207.0,0.0,41855.0,62.0,190.0,0.0,12183.0,45.0,171.0,0.0,20,,0.0,0.0
7.0,9.0,1.0,0.13862225651577503,32614.0,74.0,199.0,0.0,26042.0,61.0,188.0,0.0,7310.0,57.0,169.0,0.0,20,,0.0,0.0
7.0,9.0,2.0,0.1661462620027435,51229.0,71.0,206.0,0.0,41134.0,57.0,195.0,0.0,10021.0,26.0,174.0,0.0,20,,0.0,0.0
7.0,9.0,3.0,0.20315243484224965,37246.0,71.0,203.0,0.0,27949.0,41.0,191.0,0.0,7529.0,47.0,172.0,0.0,20,,0.0,0.0
7.0,9.0,4.0,0.10802040466392318,65535.0,78.0,204.0,0.0021377231761886425,65535.0,46.0,191.0,0.0016773491295675226,18637.0,39.0,171.0,0.0,20,,0.0,0.0
7.0,9.0,5.0,0.15695816186556927,36483.0,70.0,202.0,0.0,34851.0,61.0,191.0,0.0,8688.0,49.0,172.0,0.0,20,,0.0,0.0
7.0,10.0,1.0,0.12084790809327846,31467.0,79.0,199.0,0.0,22416.0,27.0,188.0,0.0,6974.0,38.0,170.0,0.0,20,,0.0,0.0
7.0,10.0,2.0,0.19763545953360767,65535.0,75.0,207.0,0.00046322017170006495,52483.0,45.0,194.0,0.0,16237.0,40.0,173.0,0.0,20,,0.0,0.0
7.0,10.0,3.0,0.15570987654320986,24042.0,59.0,200.0,0.0,19701.0,50.0,189.0,0.0,5764.0,45.0,171.0,0.0,20,,0.0,0.0
7.0,10.0,4.0,0.12343278463648834,50151.0,69.0,202.0,0.0,37889.0,46.0,190.0,0.0,11049.0,45.0,170.0,0.0,20,,0.0,0.0
7.0,10.0,5.0,0.13280606995884775,33212.0,55.0,200.0,0.0,31433.0,64.0,188.0,0.0,6986.0,47.0,169.0,0.0,20,,0.0,0.0
7.0,11.0,1.0,0.13500857338820302,38089.0,71.0,199.0,0.0,31979.0,37.0,188.0,0.0,8146.0,53.0,170.0,0.0,20,,0.0,0.0
7.0,11.0,2.0,0.17045781893004117,52190.0,74.0,203.0,0.0,41163.0,58.0,193.0,0.0,10684.0,43.0,172.0,0.0,20,,0.0,0.0
7.0,11.0,3.0,0.12618741426611796,37329.0,50.0,198.0,0.0,31629.0,55.0,187.0,0.0,8751.0,52.0,169.0,0.0,20,,0.0,0.0
7.0,11.0,4.0,0.11545010288065843,42888.0,56.0,207.0,0.0,42447.0,41.0,195.0,0.0,9894.0,47.0,175.0,0.0,20,,0.0,0.0
7.0,11.0,5.0,0.1418227023319616,34646.0,58.0,196.0,0.0,31038.0,63.0,187.0,0.0,7751.0,29.0,168.0,0.0,20,,0.0,0.0
7.0,12.0,1.0,0.17673954046639231,32065.0,52.0,195.0,0.0,22456.0,40.0,186.0,0.0,5499.0,32.0,169.0,0.0,20,,0.0,0.0
7.0,12.0,2.0,0.186730109739369,45055.0,58.0,202.0,0.0,35014.0,52.0,192.0,0.0,8649.0,46.0,172.0,0.0,20,,0.0,0.0
7.0,12.0,3.0,0.13664609053497942,57643.0,70.0,197.0,0.0,31066.0,55.0,188.0,0.0,8694.0,50.0,169.0,0.0,20,,0.0,0.0
7.0,12.0,4.0,0.18343621399176954,43428.0,66.0,201.0,0.0,33630.0,23.0,192.0,0.0,8805.0,51.0,171.0,0.0,20,,0.0,0.0
7.0,12.0,5.0,0.1949519890260631,36864.0,70.0,199.0,0.0,27375.0,58.0,189.0,0.0,7129.0,48.0,171.0,0.0,20,,0.0,0.0
7.0,13.0,1.0,0.1761471193415638,47176.0,71.0,200.0,0.0,27758.0,57.0,190.0,0.0,8962.0,38.0,171.0,0.0,20,,0.0,0.0
7.0,13.0,2.0,0.1822025034293553,63823.0,52.0,200.0,0.0,50906.0,49.0,191.0,0.0,13794.0,46.0,170.0,0.0,20,,0.0,0.0
7.0,13.0,3.0,0.2054826817558299,52183.0,57.0,203.0,0.0,31966.0,37.0,192.0,0.0,9904.0,33.0,172.0,0.0,20,,0.0,0.0
7.0,13.0,4.0,0.24283521947873798,42109.0,71.0,205.0,0.0,44622.0,54.0,194.0,0.0,9970.0,34.0,173.0,0.0,20,,0.0,0.0
7.0,13.0,5.0,0.15796467764060357,34046.0,76.0,204.0,0.0,34720.0,54.0,193.0,0.0,7172.0,52.0,174.0,0.0,20,,0.0,0.0
7.0,14.0,1.0,0.14939900548696844,26198.0,67.0,198.0,0.0,21372.0,47.0,188.0,0.0,5664.0,33.0,171.0,0.0,20,,0.0,0.0
7.0,14.0,2.0,0.24049468449931413,36180.0,64.0,203.0,0.0,32473.0,47.0,192.0,0.0,8487.0,41.0,171.0,0.0,20,,0.0,0.0
7.0,14.0,3.0,0.16631944444444444,29241.0,58.0,198.0,0.0,25237.0,59.0,188.0,0.0,6600.0,48.0,171.0,0.0,20,,0.0,0.0
7.0,14.0,4.0,0.17743912894375857,58559.0,60.0,200.0,0.0,56386.0,60.0,189.0,0.0,16545.0,52.0,169.0,0.0,20,,0.0,0.0
7.0,14.0,5.0,0.11517575445816186,43768.0,58.0,197.0,0.0,46442.0,61.0,186.0,0.0,10051.0,43.0,168.0,0.0,20,,0.0,0.0
7.0,15.0,1.0,0.18241855281207134,44506.0,72.0,202.0,0.0,32813.0,65.0,191.0,0.0,9056.0,40.0,171.0,0.0,20,,0.0,0.0
7.0,15.0,2.0,0.1871630658436214,52161.0,65.0,208.0,0.0,43917.0,58.0,196.0,0.0,10175.0,52.0,173.0,0.0,20,,0.0,0.0
7.0,15.0,3.0,0.129139231824417,32673.0,63.0,204.0,0.0,31589.0,58.0,192.0,0.0,7025.0,29.0,172.0,0.0,20,,0.0,0.0
7.0,15.0,4.0,0.2250951646090535,37265.0,72.0,206.0,0.0,32256.0,58.0,194.0,0.0,9685.0,19.0,173.0,0.0,20,,0.0,0.0
7.0,15.0,5.0,0.15790895061728394,39723.0,64.0,202.0,0.0,29726.0,52.0,192.0,0.0,7839.0,29.0,171.0,0.0,20,,0.0,0.0
7.0,16.0,1.0,0.1252974965706447,29001.0,62.0,194.0,0.0,26270.0,50.0,185.0,0.0,6391.0,27.0,167.0,0.0,20,,0.0,0.0
7.0,16.0,2.0,0.1886616941015089,65535.0,62.0,205.0,0.0002282810465410557,42382.0,55.0,193.0,0.0,9887.0,41.0,172.0,0.0,20,,0.0,0.0
7.0,16.0,3.0,0.11758230452674898,44535.0,70.0,196.0,0.0,28864.0,55.0,185.0,0.0,8917.0,53.0,168.0,0.0,20,,0.0,0.0
7.0,16.0,4.0,0.2089454732510288,51089.0,66.0,204.0,0.0,44931.0,50.0,193.0,0.0,10180.0,46.0,171.0,0.0,20,,0.0,0.0
7.0,16.0,5.0,0.1431224279835391,49446.0,70.0,198.0,0.0,27051.0,65.0,189.0,0.0,9279.0,48.0,170.0,0.0,20,,0.0,0.0
7.0,17.0,1.0,0.1588031550068587,37157.0,64.0,203.0,0.0,33463.0,42.0,191.0,0.0,8847.0,36.0,171.0,0.0,20,,0.0,0.0
7.0,17.0,2.0,0.21079903978052125,56001.0,62.0,205.0,0.0,48200.0,54.0,194.0,0.0,12629.0,50.0,173.0,0.0,20,,0.0,0.0
7.0,17.0,3.0,0.14249228395061728,46664.0,63.0,201.0,0.0,39812.0,71.0,191.0,0.0,11592.0,33.0,170.0,0.0,20,,0.0,0.0
7.0,17.0,4.0,0.20901663237311385,55023.0,64.0,204.0,0.0,55836.0,47.0,192.0,0.0,11268.0,51.0,171.0,0.0,20,,0.0,0.0
7.0,17.0,5.0,0.14466820987654322,50298.0,58.0,203.0,0.0,35642.0,63.0,192.0,0.0,10169.0,45.0,171.0,0.0,20,,0.0,0.0
7.0,18.0,1.0,0.12897205075445817,59162.0,76.0,202.0,0.0,35639.0,59.0,191.0,0.0,11241.0,37.0,171.0,0.0,20,,0.0,0.0
7.0,18.0,2.0,0.19348679698216736,65535.0,64.0,208.0,0.0004604065975116778,64084.0,61.0,194.0,0.0,16266.0,55.0,172.0,0.0,20,,0.0,0.0
7.0,18.0,3.0,0.10740826474622771,28650.0,77.0,207.0,0.0,24610.0,47.0,195.0,0.0,6315.0,31.0,174.0,0.0,20,,0.0,0.0
7.0,18.0,4.0,0.20305984224965706,40303.0,65.0,210.0,0.0,41966.0,56.0,197.0,0.0,8444.0,43.0,173.0,0.0,20,,0.0,0.0
7.0,18.0,5.0,0.1597650891632373,34092.0,67.0,206.0,0.0,32060.0,58.0,194.0,0.0,7422.0,51.0,172.0,0.0,20,,0.0,0.0
7.0,19.0,1.0,0.16094735939643348,30979.0,62.0,199.0,0.0,38956.0,56.0,188.0,0.0,8021.0,40.0,170.0,0.0,20,,0.0,0.0
7.0,19.0,2.0,0.11547239368998628,46304.0,78.0,202.0,0.0,42809.0,54.0,191.0,0.0,10403.0,52.0,170.0,0.0,20,,0.0,0.0
7.0,19.0,3.0,0.10674554183813444,35604.0,75.0,201.0,0.0,31286.0,55.0,191.0,0.0,8146.0,35.0,170.0,0.0,20,,0.0,0.0
7.0,19.0,4.0,0.2588811728395062,47202.0,59.0,204.0,0.0,42989.0,52.0,193.0,0.0,10896.0,51.0,172.0,0.0,20,,0.0,0.0
7.0,19.0,5.0,0.16820130315500686,65535.0,48.0,199.0,0.0009027808045726898,55010.0,51.0,189.0,0.0,14075.0,53.0,171.0,0.0,20,,0.0,0.0
7.0,20.0,1.0,0.1260090877914952,51962.0,47.0,197.0,0.0,42419.0,44.0,188.0,0.0,11379.0,47.0,172.0,0.0,20,,0.0,0.0
7.0,20.0,2.0,0.15813443072702332,42041.0,69.0,200.0,0.0,44540.0,63.0,188.0,0.0,9490.0,39.0,170.0,0.0,20,,0.0,0.0
7.0,20.0,3.0,0.12215020576131687,33103.0,52.0,197.0,0.0,30675.0,52.0,186.0,0.0,7280.0,40.0,170.0,0.0,20,,0.0,0.0
7.0,20.0,4.0,0.24213220164609053,43715.0,66.0,200.0,0.0,31218.0,66.0,191.0,0.0,7865.0,41.0,171.0,0.0,20,,0.0,0.0
7.0,20.0,5.0,0.19055727023319616,30242.0,69.0,200.0,0.0,23722.0,40.0,189.0,0.0,7261.0,52.0,171.0,0.0,20,,0.0,0.0
7.0,21.0,1.0,0.09677040466392318,32209.0,82.0,200.0,0.0,26141.0,61.0,190.0,0.0,7168.0,46.0,171.0,0.0,20,,0.0,0.0
7.0,21.0,2.0,0.16925240054869684,53327.0,73.0,201.0,0.0,40718.0,30.0,190.0,0.0,10574.0,34.0,170.0,0.0,20,,0.0,0.0
7.0,21.0,3.0,0.07523233882030178,27619.0,75.0,200.0,0.0,26538.0,53.0,188.0,0.0,6943.0,53.0,171.0,0.0,20,,0.0,0.0
7.0,21.0,4.0,0.1923954046639232,44371.0,74.0,204.0,0.0,41632.0,50.0,193.0,0.0,10127.0,35.0,172.0,0.0,20,,0.0,0.0
7.0,21.0,5.0,0.14685613854595336,56131.0,55.0,201.0,0.0,37258.0,58.0,192.0,0.0,11109.0,47.0,172.0,0.0,20,,0.0,0.0
7.0,22.0,1.0,0.1271682098765432,27413.0,64.0,200.0,0.0,24928.0,53.0,189.0,0.0,6083.0,57.0,172.0,0.0,20,,0.0,0.0
7.0,22.0,2.0,0.14785665294924555,61797.0,71.0,204.0,0.0,48373.0,62.0,193.0,0.0,13532.0,42.0,174.0,0.0,20,,0.0,0.0
7.0,22.0,3.0,0.07893518518518519,30411.0,70.0,199.0,0.0,19720.0,53.0,188.0,0.0,7147.0,10.0,172.0,0.0,20,,0.0,0.0
7.0,22.0,4.0,0.20699074074074075,38108.0,49.0,204.0,0.0,35657.0,48.0,193.0,0.0,9641.0,36.0,173.0,0.0,20,,0.0,0.0
7.0,22.0,5.0,0.16141889574759946,50236.0,64.0,199.0,0.0,47936.0,57.0,188.0,0.0,10695.0,46.0,169.0,0.0,20,,0.0,0.0
7.0,23.0,1.0,0.1335570987654321,29039.0,77.0,200.0,0.0,22360.0,41.0,189.0,0.0,5828.0,52.0,171.0,0.0,20,,0.0,0.0
7.0,23.0,2.0,0.12732938957475995,57370.0,63.0,201.0,0.0,61585.0,34.0,191.0,0.0,13143.0,34.0,171.0,0.0,20,,0.0,0.0
7.0,23.0,3.0,0.0912482853223594,28088.0,73.0,194.0,0.0,24538.0,52.0,185.0,0.0,5658.0,57.0,168.0,0.0,20,,0.0,0.0
